reviewerId,reviewerName
"A3TN5EHSGKKTIM","droot"
"A2VRCQ2NEVY0GY","Amazon Customer"
"A2FX9MXMHAZMO7","Christian M Griffith"
"A2ZETYOYF76W4A","BuddyBoy"
"A3A1GJKRLPTQAP","booklover"
"A1RZIYAMETOQNH","Cari-Sue"
"A2EQZRRQYD5IAP","Charles M. Stiles"
"ABYQMN5HRICC4","Vaxx"
"A34L4563NQQYW","kh"
"A5NZUR5JV9MQB","martb40"
"A15QGGEYMQLQ3L","Johnson"
"A2RS494XC2U4FK","T-Bag"
"AD0DACPI82HTL","Sheila"
"A27BFNAFFQQV72","Bathsheba S. Vervoorn"
"A1E4M2JVD2YCAN","J. J."
"A2N33WEX41GW25","Person"
"A9XRQRLXJ8472","VanillaBean"
"A3FQHFLDW2IS1","Petie"
"A3HSEKFHZQ6UOQ","hannah"
"A2UN1KPO7QKIAR","beth bell"
"AOQKDXI3PJLJH","jennifer chastain"
"A1GBNRI0C3CH0R","Sharon L. Douglas star gazer"
"A63CA91KUK6CM","GatorChica"
"AQWSMVGU4AE4","unknown"
"AHQ7A6F2EA7I7","unknown"
"A13B790NJXBEBZ","Jana Sisco"
"AYRHO0QYOQ9YH","TheNeb"
"ANCK4J96JIOGU","Cynthia Carroll-Harrison"
"A2GL16QG8K116A","Denise N Whitlow"
"A2GFX2D15DMOYA","cassidy"
"AW21ZNPMAGA1X","cdsmitty cdsmitty"
"A2F6CIES1BZY8O","joe cusano"
"A2D9IVPEH06XD7","Barbara Taylor"
"A2NU639PXCBEG6","unknown"
"A1Z6XMNM0VZE5Z","George Austin"
"A69RPCGZEK261","Reader"
"A23NFFJ4UZPP94","unknown"
"A27NC54P1WPLZC","LA"
"A1UFONO1RZ8EFI","Leigh G yogaleigh"
"A1J2BHJCASXFD0","A. C."
"A1WKVH2FCKO404","mark brown"
"AO4KBCS6ZMMQ3","Brennan"
"A29B7IGHCA1CHE","vvcrdrxrxeddezedd"
"A1WEJ4BWS8PAZB","James V Coleman"
"A3ADESQ5OI6A2L","m.pape"
"A1RTYLH4PWYD8J","ExtendedRenegade Ponty"
"A374L7CA27F7XI","Melody A Bunting"
"A12ZNE8P69HFZJ","Melinda"
"A1K985DJDM6YBX","Dante Law"
"A2WE4IVCY3L1I5","Pamela Y. Walker"
"A159QORZ0RS1NO","Malinda"
"ANEYSAFYMF3BO","R. Chapman"
"AAGDTH7SYDI3S","aquarian"
"A2KSSJKBXJJFTY","melendez."
"ABND3LSN7Q0HV","unknown"
"AT38EQBBERVG0","MandiB"
"ABRPJ399KE2G9","Catty"
"A5NLTCB2LUMDL","Dock Hoilman Dock Hoilman"
"A8G01BWDV09B2","confused girl"
"A13C6V5VBNWG4P","unknown"
"A1TPAWQKBX31ST","unknown"
"A1QFD9CGBDJUFJ","M.Pepper"
"A34HLG1S42OP6A","patricia mcgrath"
"A1M7AQB3FIU1A6","unknown"
"A35V35BT5ACA72","Louis Sirianni"
"A2M7TWR23YHK3O","unknown"
"AJMYOVUZPSQ0M","it's very fun but I still like it a lot more ..."
"A1086RU0HZGVYN","Marylynn Barth"
"A205ARZ8HORHLM","unknown"
"A2SIBAEWZGNM61","Aussie Awesome"
"A3NL8K2G41AFE","J. Cengel"
"A29ZG8T768IMWT","unknown"
"A2HJE5RYAARSU2","Judy Evans"
"AYALPIQQJUA1O","Jax Hall"
"A36K5MMECIWAFC","karlton blake merritt"
"A1K9Q1EJQ7ZPPF","M. Waters"
"A158NHZAZ1ORR5","Nathan R. Saylor gisn8"
"A1AZ6G21NWKXLI","SF-KimChi"
"A20P8DHUVCYWQG","AnthonyofPompei"
"AXOD3AXJBF5H1","unknown"
"A11OG2Q6HX8ESN","D"
"A1UR373WBVCLX1","Dreemy1"
"A37KR2P4Z6QRO3","Uknown"
"ARZ5WMYJJ89DZ","meme_ny"
"A2HWLLUO94JDQU","biancas"
"A17I7ICITNPCSX","M.FLOYD"
"A3BPCYOY16NNBB","ST"
"A37IHRVO8JWYF2","Emily D. Agunod"
"A1RJHVORP2LEAY","$@@"
"A3LJ6CFU73YUOJ","lm"
"A23GVNLZUW80U4","Judi Spencer"
"A3VUHPMSK1MCJR","MaribelleZ"
"A36AUX4W7R2DNU","Carla Cox"
"A3OYW8HHX350Q9","Jeff Moore"
"A2JTL5PB22AJGN","C. Mischo"
"AUIX96ECS1I78","Psyler"
"A3IGE58OQBEFBP","Amazon Customer"
"A19Q67R1LMU1TM","James S. Hadaway"
"AAPQY671MLVVZ","D. Krishna"
"A2APEJR4AXQZG1","Sydnie Hilburn"
"A3A71PKE3L766O","Nancy L. crouse"
"A1U4QL05NEDR7Y","Christian"
"A3RQ2L0OFVPZOR","Sue"
"A353NF8694LEUG","Mgpoland Conservative big time"
"A2B5JAL9GP147Z","heidi"
"A1HGUPSAAOZWXH","Markox Markox"
"A1ATK5U1VIISJ7","Candice2257"
"A1471857L2G34X","Lillie Randolph"
"AHXRRWNSWCTZ4","E.smith"
"A1ZN0NP9GOXFVZ","Joann W. Vaughn jwvaughn"
"A87W3R9SGOQ40","AnnoyingOrangeFanatic Kyle Roberts"
"ALQMSBOM09049","CindyLouWho0819"
"A3RCZ13MRXUP0","Satisfied Customer"
"A2TGJJ4BISXE7W","Bonnie"
"A21B0E1MVMXBR9","Kindle Customer"
"A1LV4BQPFQ9E0V","S. Wilson"
"A3VWYW0X33RCKH","Gino"
"AC5CA15ZQBO18","Alexis Reichardt"
"A2TJRTFMUG9006","unknown"
"A2CSKHRWD39YZP","stacey"
"A1DITPP6XO0T50","j-dog"
"A1I18KYZZQZ034","bemo99"
"A7EUAEZWSEPXI","Julie"
"A38TH5ITWSL2O4","kindle fire"
"A322WX4D7TYCWZ","hall"
"A7PEIAAYGIRKD","N. Porter Net Shopper"
"A39T6YAK7CW7I2","Garry"
"A3BZKJV7QAKUX5","woo!"
"A1UACMU5MG2CXW","unknown"
"A1PRD6R5YMB7CM","Stephen E. Steffan"
"A1QIUXM2ORZ0UD","Julia"
"A2S7SH30WWAR64","Booklover"
"A2XWCZ2SRWQO7W","Andreasangels"
"A3U81J1FRM0LNG","Bill Kuper"
"AZJA0OLMJZJ36","Kris"
"A1EM0QNWT6ALX1","Linda Merrick"
"AZP2LVX3YJTJU",". Schnake"
"A3I439I2N7PW7G","Teo Georgiou"
"A1Y5I8SN7BJQVM","rebecca gottowski"
"A2AMY0OOGMZHW5","jdel97"
"A3C0N8954XD78","Amy B."
"AEFML6X9F9PQM","Commonly"
"A1SDSSRKEV13C7","unknown"
"A3BUEVISOIHSWM","this is the worst game ever"
"A2W98JX14SIQVT","Mid-Mo Shopper"
"A34HYFRMLW2T92","webermj"
"A2BDL9T9K6FA97","unknown"
"A1K3U605QG0NP3","unknown"
"AEJSSDIXHDS22","Midas"
"A2M04NIVVLQ68","Rita Cottrell"
"A2U204ZH5MOWQS","Luke L. Benoche"
"A1PG2VV4W1WRPL","Jimmy C. Saunders Papa Smurf"
"AIANE5XU8WAV4","Urban Warrior"
"A1HPWF4CCI1R5V","M Stanley"
"A2HQ2G99QQ70RU","Debra Rogers"
"A2MKO7ITM6L3FH","JWG Design"
"A2PSZY2BNM6ZPO","M. Seymour"
"A2HBTNFVNHXEW5","Deborah S. Hockenberry kidztales"
"A1MQR52TIZKPPM","niciz"
"A2NNRIWBB0MQBR","Patricia Keegan"
"A2PEY85GQDI173","highly addictive"
"A2JWSKDBW9MK03","I hate this app"
"A37VBZGP86SFQQ","stephani"
"A121BXNLPW2V84","luv_my_fire"
"A1PJDMREFWGHA2","S. Kensinger warrior"
"A18NXDI2DJVU89","Guardian of Liberty Constitutional Refounder"
"A33SV0X6E1DL2Z","Ethan Snell"
"A1ZZMZBG6P8CDV","Judy Adamcyk"
"A24FNU0XLNU1D2","joshua honzay"
"A1CGJ0RZ420HVB","marlo k."
"A1EM2NKH9UYEOA","emt_joy"
"AMZWMG6II8QZW","Penni"
"A194PY5YXH32DJ","unknown"
"A2NGSYWP54V7XX","celebrity game"
"AI8HN9BMY9HFQ","unknown"
"A1BBP4L9BX8WS1","Good"
"A3FKO9N3V174WX","J.slatt"
"A560GX9GE6A3M","Sparklegirl#1"
"A22SEUZR3GDD0K","A. Guez"
"A151XWWTM66OHH","Tom Salkeld"
"ARGAGHBK51XY3","T. Huff"
"AQRTK4Q9CCOVE","unknown"
"A2CAA22V9DADHF","sis"
"A3D6OI36USYOU1","Ghenghis"
"ADQMGDR1LEGM6","Awesome"
"A2U97CBOF1KU2S","Trish E. Cat"
"A2K6CB8E6YIW05","William Mc Quade Mr Roxy"
"A273HJGEX742UO","R. Watson crazy mom of three"
"A2LVC3K22FELSM","Emil M Stecher"
"AU7Z1OYLF10FI","MysteryWind"
"A1DH66HTPWCUIR","Tasmanian Tiger Tasmanian Tiger"
"ANPHFW70JTW57","KRIEGSTAR"
"A1GFVOAGRCU43C","Tim"
"A2TFVORHVX0U4L","Sandi Schelat"
"A16I5WFUHN8VCE","brittany hobart"
"A35S42589JY0T4","kayleena McGowan"
"A2M81J4E2DUME1","Heather S."
"A34AJ0ULY0IL8M","Neil"
"AEL48MVHPNINR","John Gordon"
"A30GNXKVDL3C9H","Wendy Ward"
"A2P8AJXEREPWQI","smooth"
"AD8G6JC492GZX","J E Tiger"
"A2IIEUHKLWXONR","JB"
"A2DFX9LOP2PQMU","Valerie"
"AXUVXS57KJJSP","Jenny R Barbee"
"A1NNKY3QKH5DWL","Jackie Husted"
"A1OZA5WZFGZTEB","mary lou stober"
"A2H3GKASEQMT34","Maryanne Groen"
"AXKLQT6OLL0A1","Taylor"
"A1OSQKN3Q3H7WR","Jose"
"A2A6PHCXWMGAHN","kayj7383"
"A1F6XUBOO4X48P","Aurelio Christian"
"A1VN006Z7Y8BGT","B.Shrewsbury"
"A1LBO9AQ7DDWEA","snow lover"
"A2WZH4N5EW4GGX","MVB*Guitar"
"AY8EW0SSHC7FN","J. Haddad"
"A10ZUIGEV66KXI","Diamond"
"A2ZNVZDR5PMOUY","Kindle Customer"
"A2OABOHXWA5H50","Justin R."
"ABTBK4RZU0F58","D. Brown"
"AXB9PW3YB5LBW","Malvern Lusky"
"A3AKXDRAYOMGXV","unknown"
"AI9N1DML633TJ","unknown"
"AGBJV4X7XJVG2","tavian jones"
"A1P6UV4DHHBC6I","Rogue Sailor"
"AU0MZ1GV6TLWE","P. Springer"
"A2XF5TQ5SVSLQV","Smitten Kitten"
"A2L7IWXEURR27A","Bacchanal Promotions"
"A3DWQZG10U2FI7","chow"
"A1U6YX9TVDHS3C","T. Hecker 777"
"ARJ862AASQ3V8","Jennifer L. Hale"
"A1RW4O5MWX58F4","DSPisme dspisme"
"A3NN4KGVW8RCWJ","Scott"
"A2ZNJ3FCU3KRGF","unknown"
"A1XXWIBAE46VOI","Myron B."
"A3N12V3EOZ9I70","David"
"AP0UZ5VMEHWF5","S. Suos Heat"
"A2FMWKNR57RFUU","J.A.Thomas"
"A1QKGKLNMXG56C","k. lantz"
"A1PIVENAMUFCY8","J. Matz jesselle10572"
"A8IQTTMXRNLXU","Ted Sbardella"
"A39YNGRYUJBDK","janessa davis"
"A1TVJQ3XNHZW83","M. Austin soccermom"
"AK734XA3ZAQ5J","unknown"
"A3SZWS0PVMLEZ9","unknown"
"A2AG9WNX2K3MKD","emi20"
"A3PLZLAXNFVNQ0","GR Roadkill"
"AGLZW8UKNXZBO","Phyllis Jones Phil1955"
"AO7AUHXTLO7QE","unknown"
"A2GGZY8SRSXRUB","Ginger"
"A81O8ZNBUKI9P","gjemison"
"ABLQG3XNO9J8H","user1"
"A3J2YRQ21LOS8Z","S. Fiacco lovesoul"
"A27HVOBXI5SNB3","Raime Egolinsky"
"A1K925YHK2KN2P","nanette"
"A1I0WEVL1R36LK","Betty U. Frindt"
"A1WEQ18DCTL5CB","S. Dillon"
"A888L7G2137QN","Lucy Flanigan"
"A17RDQ381VVXEJ","MissNunYa MissNunYa"
"A2FBNCIEJ7JFXR","QuincysMom"
"A29YMINRVPBZYR","C.Rose"
"AAPIBVZJOPD9A","unknown"
"AGPFOC2LPG0SB","unknown"
"A3K5HP7ZBZ070Z","Evan McDonald"
"AONPVQCO4GZCS","Rick Schubert"
"A146RKXQ1KUELN","Aricelis C."
"A3N7Q59IBAYVWY","noah"
"A208H1QXAZVEUL","rajeev"
"A1Y1UXAFVWYIVT","texas-soaper"
"AXA8VZ9W0ECQW","unknown"
"AFMW7Z12405CD","jill Rivera"
"A38EFZL778IEXY","unknown"
"A2IBNGROO3JCBO","Steven F."
"ACKO549PDXPGG","unknown"
"A2TT202425FEYQ","RideColorado"
"A2N7D92C9TIJXV","Fears"
"AC0UY9E7GE9XZ","L.Pink"
"A2OHOYDMIPKH3F","Lenard"
"AUYXL7D7TJZ5E","malloryudy"
"A1GIHV3V7LW85B","Marcy in Alabama"
"A28BESK96Z2KL3","unknown"
"AZVOG1GS6EZUD","Sara J. Sims"
"A371TZ3QZGMPU8","this even better than the first one"
"AKJ8OL22V3CFY","rainbow dash"
"ADRQ6IK15UNW1","T.Morton"
"A2IC6DDX2EP2DA","Linda M. Brave"
"A1WVB2BAQMX47J","unknown"
"A3KWC94OWSCMB1","Whimsical"
"A3W4WALZ6XISIS","Big Al"
"A3SUBVIAOW0VMV","pattysplace"
"A39DT8S7YZFLCV","unknown"
"ARGQODPEZML8B","Becca Rose hjs mom"
"A3BMVYHITT3F3K","unknown"
"A2EJ8HPMYFEBCU","Kenzie"
"ATIESTXNUFNSW","James"
"A1XVZBJQV38PIM","Daniel Simon"
"A3PNK0MKVIO7GS","sharpor123"
"A1J5H3U9LEQ4SV","Amazon camiloveskoda
Camiloveskoda"
"A1L9PN5K0B0IIH","B. Colon"
"A3IZX89U4VIC89","A. B."
"A1LG8RY1YJI4O7","Anthony"
"A3JSFNQ2W7QMDW","lynda height"
"A29PH244TR5ONU","unknown"
"A25PVH931EAWFZ","blizzboycas"
"AE8SQ5A3PRYDM","f.lourner"
"A3TLSKDI102WXG","Darlene Hodge"
"A1OVHJOOVLAY35","Erin L Topper"
"AIU0DB1SGHRDM","unknown"
"AVKQA1Y3EJ5F6","Diane Visarraga"
"A3CC8LOELF9DTZ","Derpy Hooves"
"A3F774ZQX5QK1S","Amazon Customer"
"A2RXGAI0L1HARW","gtmax universal stylus"
"A1H2341A268JQ","Mary H"
"A6QMF3A2MWW6H","J. Morneau"
"A3UJAMDQHKEBDK","this game is why to hard to play"
"AWZ2KE936YP8X","frost 1234"
"AFJH2BLH91GN5","Amazon Customer"
"A155UZCKUUX5UN","MandaC"
"A11JYYUEGTFIRB","dohobe dohobe"
"A1H2SJUBI2XM1Y","fun, as far as I can tell"
"AQKDRDWK28IZL","VD Hasbargen GinnyDee"
"A2N14QMLCUE3I4","PurpleDURPLE :3"
"A3FT1YKUOAQ5WR","Leah Roush"
"AT53ZTTO707MB","I Do The Speed Limit"
"AH72Y76U2MJZG","EbonyGoddess"
"A32UI7SKGZS3CN","Grecekia"
"A6ZMGPDQLEM04","AsaTheBro"
"AADWNQC7O7A2M","miranda small"
"A1FO9XS24LXM4J","VCDragon"
"AD86X9THFJC0U","Izzy"
"A39DBM9KZN039C","unknown"
"ANN827HHTS4X","Kindle Customer"
"AU99F1003E1KN","zelma s."
"A25QD2ETGHWTYT","unknown"
"A7XOYW9A2V11L","Beautiful Bry"
"AB28FNK8V8WPA","Connie Huggins"
"A3PBYGC5OEDD2O","Vicki Johnston Amazon junkie!"
"A1GC36XF0RIOPQ","unknown"
"A3GPFX9ZGT48U3","unknown"
"A3OQS39HYM7WLX","FearNot"
"A18OJH46CSHJR4","Lilac Wolf and Stuff Source of all Comfort"
"A1TP52DI7CC7J7","Mac191"
"ANHC1DUHP888E","OCDMH"
"A1RWNT9SF7K5NO","Z.Wyant"
"A20IXER6SRQ8OH","Adrienne"
"AHWHX13SKF6OF","Douglas Foster"
"A1DJDYZ3EKAAAN","unknown"
"A18P5730BXNIZL","no name coconut5"
"AXBD8IH628R26","The Truth"
"A1IMMWE5OHW4DQ","Lorraine Spain"
"A254RZF8IBI0TB","Avalonia"
"A1890AXNTYAXR3","Richard J. Anthony"
"A3U3BA6Y90M7QP","Mizuki Sasaki"
"A2L2RXQ2HFTA3Y","Boydsnest"
"A1SIY94G38NA06","Ashley"
"A2ZH3SNG64CIAF","Jazmine Richardson"
"A3MEZ98GII5IB2","Angelooney"
"A3KIVDDLDI9P1L","Tammy Huffman"
"A3VBUY53QHI2VT","unknown"
"A13UWVR2DT8RDJ","Robin Lynn Wildes Robin Lynn Wildes"
"A7S5Z9OBGP48","Anonymous"
"A3RHP7VQSJALZW","unknown"
"A1OBGH0266UKZ9","unknown"
"AG0EHIJNWSUV8","jmcoley8779"
"A1RLK6HO8CLIJ7","unknown"
"A3HYU2ENIV0SWC","J. Porachan"
"A27XBLBA1KGIVA","Amazon Customer"
"AW0LPYMSI8FE4","#LovintheKDHD"
"A2GZYQKXDAZSP3","Kay Kay"
"A1I7OVG8UYZ138","Mare"
"A2KB7OAWGZ6P86","Mallory"
"A35A9OPZX3S40Y","csimmons"
"A3JJP1H88EF9YZ","dave"
"A392J11NFURTCT","wendy barrett"
"A2WEU11C8QVCDA","Amazon Customer"
"A57CZ73NESGKI","katyfrog Katy"
"A391QXPIKS5K7V","Lally"
"A3GJ8BN4I22MN1","Cherann"
"A2C9B0KKPRCZ7E","unknown"
"A3PE613YNLGJ8T","HJ"
"A1HZKILME4R1J5","margieplain"
"A502DC56JCS8H","Sharon Finden Sharon"
"AXIHFQ13B7R1B","Gnostradamus .com"
"AWZM69947VDJJ","Austin"
"AQ6CK6XJF4B41","Garnet"
"AEFA19SMBGD6N","T Jean"
"A1NZPF4FSTK5DQ","linda"
"ATR27VL9KOUDL","Marva B"
"A2OH7GJQX3QIIU","Amazon Customer kmoffat"
"AA31BK75WJ2GD","N. Spaseny NS"
"ALMLLWFT1K32","unknown"
"A21T2FT2T9YFH9","fyl"
"AHPCEAPYCEIX9","bob noodle"
"A2XCDECPQ6V7E","Shilahmartinez"
"A19GSHJMMQPNJ3","unknown"
"A138S163J3G9ND","amanda"
"A2LXRPNU3NPC13","unknown"
"A2V3P96X4SDN8","terrysteven"
"A21BJ258BJHBGJ","Susan Peplinski"
"A1BNF9ZJDLXFUT","ehlodex J. Burkholder"
"A3CW50AR2NPC4L","William Gehring Ph D Fire Newbie"
"A3IDURJQUYWFGD","bookworm2000"
"ADAJ0R0XAKUDI","Carrie Carroll"
"AI88YVDA2P9NS","Batman4oz ^^X^^"
"A1FO99CKRH6TIQ","Desiree Desiree Bryan"
"A26CS7HTP5PW0N","fantastic game very east and makes you think."
"A3FZURTRZM3T0Y","r.leffert"
"A18WSPYZ2KQUSV","gail"
"A2G8XCX375BNTD","Winifred Burbank"
"A3NQKWTBCYCYYS","Osvaldo J"
"A1T8BYPRYWWACN","unknown"
"AUZ2VMSLMWTBC","Christopher Eugene Conner"
"AGNOFZFX9BQOV","goat lady craft aholic"
"AUBVO6ODJLAWW","cnicholson"
"A2WMW19M9B2Y5T","James L. Vasser"
"A3H4O2WKN5T4Q8","A Massie"
"A3MTDFX6SHW9XP","kamie3452"
"A26C4XYYMOWEH9","sanchez"
"A179WOE8JP3ISY","Louise M. McNamara"
"AH47ZBZQ2IWG8","BnekaB"
"A15MG2ZM9QT1CR","passepartout"
"A1L03MU69QEZZE","unknown"
"AT64NJACY2SJP","chris north"
"AQFZI4DKWRITB","m.pi"
"A2R10C8T5Z38WU","PPthatsme"
"AQC9EYQZ8PLIR","organizing lover"
"A18NKUEZMT825K","book club hidden object"
"AEMSGB00FL3YO","Sandra J. SJ White &#34;amazon shopper&#34;"
"A3DC5S6J744JWZ","laurenroman"
"A1BWSVVVALO9YX","Lisa Dagostino"
"A1KVX0X8TIGGRO","bree"
"A16PHEG1TZK41O","unknown"
"A1ZPKEKKEKLE9U","Meech"
"A1TRKFO9QJCJ29","daxter 486"
"A2GLJZFF23MZDZ","Khyros"
"A164RO80CXGEZ6","Ashley"
"A3LGWE0VV6NA8F","5 star chic"
"A2NBV66QC8NQQB","Michael B. Hills"
"A3QGDZT16W5KQ6","A. Ebanks"
"A3JKL67EXMUKXJ","wrandolph"
"A3UO059IBMASHQ","sasmzb sasmzb"
"A20L8H2KL5KE5P","unknown"
"A17R00TALXOUDE","unknown"
"A1JLZJB2OLO9AJ","Gabrielle Ieda"
"A3T5ETZ9M2BM7T","A.Human"
"A3R3SSX8V809ZA","lj"
"A31MXOBL7F0F8J","Cindee Tyner"
"AXLR0QSI26URJ","deadmau5"
"A3N1KZW8PBECXS","MamaK"
"A198GG7RMZB5GO","Review.Man"
"A24YDGKLBABD42","unknown"
"A2AXKXJG5OQSHX","Kindle Customer"
"A6C07XBJGAGER","Laxerias"
"A3OUV11M2B7096","Mari Fox"
"AJ1AYTXXQU31F","S. O'connel"
"A3LMJ5OJ7CVXPE","Suzi, loves bridge"
"A1NNWY7RJIFGFL","Rudy"
"A1E7914HW9IM6X","unknown"
"ACPAD1PVF0XCW","djtoo"
"AHXUKDFPW8QA","Coral Millican"
"A5QG4LD52EGH5","Judy L. Ansnes"
"A2XXIKVAKGU10A","c.capuzzo"
"A2IQG7SW0E05Z","awesome"
"A21FR8K3N0YHF3","maria pliska"
"A3O03HRLME7VPK","Its Just me"
"AL1UXZOJVQQW8","Annie"
"A1TTQJFHC8PUC3","Raymond Farrow"
"A2XAMPN1ZH4FGT","old dog"
"A3RHNMC444OVZN","cooptheboss"
"A51UNIHRNRDZ5","Cerissa Eileen Hanshew"
"AKEPSHU84AZN1","Angela Seekford"
"A27H9LR2GSBSTM","unknown"
"APF8NKMOOL993","Allison"
"A33CIBZKMSEL3Z","Croc04"
"ADEQ7Z6W3K884","Deborah Hines"
"A1IC4C9UJR4VH1","unknown"
"A2DI0KJ0E1QMJ2","Zuri Johnson"
"ANZTY4D03J30W","barb"
"A1HYEXC64WV4OG","Bryan"
"A1875WICC9U0NH","Christine F. Rodic"
"A2WF0ZVZTQNSP5","unknown"
"A3I47BYHJHWU7Z","Ricardo E. Estes guitarricardo"
"AEXZZ9JOBGV9W","unknown"
"A27ABOQ0RWU02W","unknown"
"A30XU91408T4VU","Matt"
"AP19CUR2PFFDO","Jean Lug JJDM71"
"ALQGEZK3RPF1L","unknown"
"A22MW46I425DUP","Denise Ledford"
"A2I7H9R8PY7VXL","unknown"
"A4Q2UOVXW9477","Justin E. Miller"
"A11EAVE2411WN5","Loxias"
"A1FMDPUQ1OX95F","Ceceilia Mangum"
"A2G411ANG9N3IZ","katlyn cox"
"A36EY3YZJ0BSMX","gizmo"
"A3TTFHM5HMMRKV","fishhead316"
"AD72MVK20F9QQ","Kelly gold blade"
"A2RIDIEGGWI5WZ","R.Talley"
"A3C29Q8Q1RYW0O","Sharika"
"A190QNHA8RLLKH","genap"
"ALZMMVF6V229X","Boo Magoo"
"A1U3QFAN9958NL","unknown"
"AI3ZXJN9V05B9","Amazon Customer"
"A39GE4U7PTCAS3","unknown"
"A32PT0D7EGNIA3","L.  Sandoval"
"A1V6FQETUSMQ72","Margaret"
"AIHDFDMHWI6I6","Bigbraid44"
"ANU0Z3KUI12OE","Carolyn Forbes"
"A2JWEJO8M3Q3L2","mulletamore"
"A3VBHIM7RKIU7Q","A. L. Smith AmyLuLu"
"A2GBQ75QX4H2V2","unknown"
"A34USH63NSPJQQ","S. Toolin SPT"
"AOV3L1C7OGH8L","unknown"
"A59A9TWHFCA8J","Army Wife for Life!"
"A2RDB0P7LZUN0O","Paul"
"A2RSRM4AJLTW45","Dora Espinoza"
"A7ZHAZ5MZ3YWL","C.Lane"
"ADPYU5WNI3T9D","chelsea"
"AY2QHR0HBW7AI","Momofsix"
"A1NYYL9VQUH2U5","debbiemoss2007"
"AKBBJT3P7NOXU","M. DAngio"
"A3QLKS3VCEHJIA","Protorom Protorom"
"A3QU4NOBE7TEJX","dreakay"
"A1ZIUDYG5ZIHQN","bookguy Ron"
"A1D4NOMSMKSA2S","unknown"
"A25D5SCLHTS1CI","S. A. Rieth sjkrieth"
"A83I0RMLCGMV8","CB"
"A1UOIXM33B9PC5","dad0jess"
"A262CU437U3H0N","s. stewart"
"A1WIZTTLT7INYT","Dwight Walker Mace"
"A2MDWAZ6NT46F0","Dawn Lewis"
"ANAO9S3KQ80BT","GAIL P MEIER"
"A7QYDM0ZXFC2I","Julie.   good game"
"AWOINCAR2XZ5F","PR Lady PR Lady"
"ASD2R9Q79J0L7","Ty"
"A2VY49U0EBN3LU","morgan"
"AINOTBXLPTI53","Dave"
"A3L0MQOZCYD0A5","Donna Johnston"
"A2796YZGWTG6ZO","Yiftach Levy yiftach"
"A1GJECFE8IHY32","unknown"
"A1HO09LX7HG8EL","T. Fetterolf"
"ANP1RYS9TYRIT","Lanny"
"AWP7UFUO03B9","Jennifer Simmons"
"AO9SULMU9LL18","Dead_Cow"
"A176R46EASL3S2","M. Renee Landers"
"AK1TMZ8NSAL9Q","A. Anderson ann0314"
"A2E6EULACM6T8O","TheReviewGuy"
"A2EGT2H91OQCX9","max m"
"A66X838C3OF6D","SuPaMaSTaD"
"A3M2KNRRJ9WT9Y","b. kenobi"
"A3JVXGF4T9OCKB","unknown"
"A2RBOU4TNK4XE6","connie g"
"A2LKNHXP7Z675A","Terry"
"A3FAM24I45N07D","Alyssa"
"A2YYH2I9S9TUCM","Barbara B."
"A11G3AZEH3967A","it's good kinda bard"
"A3T2QQF06XYY77","MamaBear"
"A2CIMRULP2MILG","Scott"
"A1WND0BH12SP62","i love demi lovato"
"A8L5M0XOTQPK5","unknown"
"A31TD7YG8CBQ8N","Linda K. Shoults Appy Lady"
"A21C2U33OYX2SC","Ashley"
"A1OX9JELYJ4Y6V","diane zivcsak"
"AMGU52RNI2W71","BREM"
"ABZU4Q6S3BH00","thomas burdg"
"A2IBVXRWGFKGDC","jilo77"
"A24M5ZRSCWLKIU","unknown"
"ASRE57ESF54FE","Gordon R. Gaines"
"A1UQHYG0217JHD","TB"
"A2BEVKI7ZL5N8H","DarkSoulz"
"AUFAP7RBM6B88","unknown"
"AZFI8H5SGTI5M","unknown"
"A24NXL6NGGPCQ0","zztaezzzzz"
"A3EBSTQ3H9767","love puzzles"
"A2VJNMTJPOZES1","cuddlybubbles27"
"A2WNUK96TLEO9W","Lorical"
"AWH0MF9XH0AHX","ariel"
"A3FJYCEV1OCQBV","Teresa"
"A2L8A14V5BYB8C","K lynch"
"A17UVV48OQGRNG","Offroad One"
"A2A5C9IQ06CG9N","Donna M. Weigel Donna Weigel"
"A2RQH8FDHF8O20","valentina"
"AV60WV8M9WTTD","lsheldon5"
"A19VYHRMYTPL9","Mechelle Coleman"
"A1C3BP7CK41GJ0","unknown"
"AHSYYQB9T1S7N","Drew Allen"
"A1NAQ4Q2WXGOOL","unknown"
"A1XNMBDI52BIFJ","lola"
"A3DWJ26SGSQYQ5","lala girl"
"A1321DW782UQUZ","Abby Kadabby"
"A2E9V6Z4Y1D9P8","paul linder"
"A2XU36NTBV8X4M","FLYGIRL"
"A36TXKFY1BYSPB","Sharon"
"A2I6EUNTG4NA17","allene"
"A2O2ET3E745O9X","nishaboo"
"A7IRSK44CSFIG","unknown"
"A3A8TODPX6474B","jess"
"A3PIZE8OETFCXB","unknown"
"A3R57GB5JA9Q9K","unknown"
"A3FR3G10JCLQP5","OrthoepicAxe OrthoepicAxe"
"A18G7TTCWTQC34","Beverly"
"AGUFZM1PK8VWN","agrandpa"
"A1K1NKQOJWDMR2","unknown"
"A2503Y6GB8IEAL","J. Kulp"
"A2SXG66JDMVW2T","Marco Sanchez"
"A2CXGWOZP8VFI4","Kevin"
"A2JUQX810E0ZU3","G"
"A3QIGZ4E7ZFODS","Son"
"A1UHS7UZWAWREL","awesome"
